incident_id,incident_date,driver_age,road_conditions,weather_conditions,accident_severity,number_of_vehicles,number_of_fatalities
2027,2021-05-28,,Muddy,sunny,Minor,5,3
2028,17/10/2021,32.0,ICY,Clear,Minor,3,1
2029,2024-06-20,,DRY,windy,Serious,8,3
2030,07/12/2024,,icy,Cloudy,serious,3,3
2031,2024-07-19,21.0,icy,Cloudy,serious,8,1
2032,22/09/2022,73.0,Dry,Snow,Serious,4,19
2033,2024-06-05,,wet,Windy,minor,1,1
2034,2024-04-25,31.0,Muddy,fog,Minor,3,0
2035,2021-08-06,175.0,wet,windy,MINOR,7,12
2036,03/05/2024,26.0,wet,storm,CRITICAL,8,2
2037,02-20-2022,,wet,Cloudy,MINOR,3,2
2038,21/10/2024,78.0,muddy,windy,Critical,6,1
2039,02/11/2024,35.0,Dry,Cloudy,serious,2,3
2040,03/13/2022,,WET,storm,Minor,7,5
2041,09/05/2021,,DRY,sunny,CRITICAL,7,3
2042,28/01/2023,75.0,DRY,Rain,SERIOUS,8,4
2043,2024-04-06,51.0,dry,clear,Serious,6,3
2044,07/24/2021,41.0,muddy,sunny,Minor,6,2
2045,2021-11-20,23.0,wet,fog,Minor,5,3
2046,2023-09-25,,Muddy,Cloudy,MINOR,8,4
2047,2021-01-15,,dry,clear,MINOR,1,1
2048,07/02/2021,,dry,cloudy,CRITICAL,2,4
2049,11-21-2024,127.0,Muddy,Storm,Minor,4,3
2050,2022-02-27,187.0,DRY,snow,serious,7,2
2051,09/07/2022,19.0,icy,Rain,Serious,4,2
2052,24/12/2021,58.0,Dry,fog,SERIOUS,3,0
2053,01/04/2022,45.0,wet,sunny,Critical,3,14
2054,09/09/2022,,muddy,Cloudy,CRITICAL,4,1
2055,2022-04-28,30.0,Muddy,storm,Critical,3,2
2056,12-22-2023,,DRY,Sunny,Minor,1,3
2057,01/11/2024,27.0,Icy,rain,SERIOUS,6,3
2058,03/03/2022,,WET,sunny,MINOR,3,0
2059,11/02/2021,,dry,sunny,Critical,5,0
2060,2021-12-28,26.0,Icy,Sunny,minor,3,4
2061,2021-03-30,27.0,Icy,sunny,CRITICAL,2,0
2062,16/01/2023,70.0,DRY,storm,Serious,1,0
2063,11/16/2022,46.0,Icy,Sunny,Serious,2,5
2064,08/02/2021,73.0,DRY,Cloudy,critical,2,4
2065,01/03/2021,,Wet,cloudy,Critical,5,0
2066,04/27/2022,42.0,Wet,sunny,Critical,1,3
2067,02/12/2022,68.0,wet,Storm,minor,1,0
2068,14/08/2021,46.0,Icy,cloudy,Critical,8,0
2069,25/04/2023,83.0,wet,windy,CRITICAL,1,1
2070,2022-03-28,38.0,dry,Snow,Critical,1,3
2071,04/13/2024,,DRY,Rain,Critical,1,2
2072,02/06/2024,27.0,muddy,storm,Critical,5,3
2073,07/10/2021,128.0,Icy,Sunny,CRITICAL,3,0
2074,05/01/2023,36.0,icy,Snow,Critical,8,3
2075,2021-09-18,155.0,muddy,Windy,serious,2,3
2076,2024-03-10,61.0,ICY,Windy,Minor,1,1
2077,2021-10-07,59.0,icy,Sunny,CRITICAL,7,4
2078,12/08/2023,78.0,wet,rain,serious,3,4
2079,2022-12-05,35.0,muddy,Snow,SERIOUS,3,2
2080,08/28/2022,80.0,Icy,Storm,critical,2,1
2081,06/06/2024,26.0,Wet,rain,Critical,5,15
2082,2022-04-16,52.0,muddy,Windy,CRITICAL,4,2
2083,12/05/2023,47.0,ICY,Rain,minor,4,1
2084,08-06-2023,48.0,ICY,Fog,critical,3,4
2085,2022-05-21,57.0,muddy,Sunny,serious,6,1
2086,06/09/2023,,Dry,Rain,Minor,6,1
2087,11/02/2021,53.0,ICY,clear,Minor,2,1
2088,2021-04-01,42.0,WET,rain,serious,4,2
2089,08/22/2023,35.0,Muddy,rain,Serious,3,1
2090,03-19-2023,42.0,muddy,sunny,Minor,5,0
2091,16/07/2023,59.0,Muddy,storm,CRITICAL,4,0
2092,26/01/2021,,Wet,Windy,serious,3,3
2093,2022-03-23,33.0,Muddy,sunny,SERIOUS,3,5
2094,2022-08-29,49.0,DRY,cloudy,Serious,1,0
2095,2021-07-05,,Icy,cloudy,minor,5,0
2096,10-02-2024,41.0,muddy,Storm,critical,1,1
2097,2024-04-10,65.0,dry,snow,Serious,2,3
2098,21/07/2023,,wet,Cloudy,Serious,1,12
2099,12/11/2024,76.0,Wet,Windy,minor,7,24
2100,09/08/2023,27.0,muddy,sunny,critical,1,0
2101,2024-07-08,68.0,Muddy,cloudy,Minor,7,4
2102,15/11/2024,,Muddy,Windy,critical,4,0
2103,05/23/2023,,muddy,storm,minor,6,4
2104,03/24/2024,76.0,DRY,snow,critical,8,4
2105,19/11/2022,53.0,wet,Sunny,SERIOUS,8,2
2106,13/10/2024,52.0,dry,snow,Critical,3,3
2107,02/24/2023,,dry,Rain,Critical,8,5
2108,12/25/2021,31.0,ICY,Storm,CRITICAL,7,2
2109,2022-02-24,33.0,icy,Fog,Critical,5,3
2110,2022-11-17,,dry,cloudy,Minor,1,5
2111,08-21-2021,,Icy,Rain,MINOR,7,2
2112,2024-12-10,23.0,wet,sunny,serious,5,0
2113,04/07/2022,52.0,WET,fog,Serious,6,0
2114,17/05/2023,,Icy,Fog,critical,8,1
2115,12-09-2022,,icy,Cloudy,SERIOUS,6,4
2116,08/21/2023,23.0,muddy,snow,CRITICAL,8,4
2117,22/08/2022,19.0,Dry,snow,Minor,1,2
2118,10-10-2024,,icy,Clear,SERIOUS,2,20
2119,2021-05-15,54.0,ICY,Windy,CRITICAL,1,5
2120,2023-07-27,52.0,dry,sunny,minor,4,1
2121,12/03/2023,48.0,dry,windy,Minor,7,0
2122,2021-06-07,,dry,sunny,Critical,3,4
2123,2022-07-20,46.0,wet,Snow,CRITICAL,2,2
2124,10/31/2021,,dry,sunny,Minor,1,0
2125,2024-07-08,20.0,Dry,Cloudy,Serious,5,3
2126,05/04/2023,52.0,dry,Storm,Minor,2,18
2127,12/12/2022,49.0,Wet,snow,serious,7,3
2128,2022-01-23,76.0,Wet,fog,Serious,8,2
2129,04/21/2022,46.0,icy,Rain,serious,2,4
2130,03/31/2024,159.0,muddy,clear,critical,8,1
2131,04/30/2024,67.0,ICY,storm,minor,7,1
2132,27/07/2023,28.0,WET,Rain,serious,1,2
2133,2022-09-20,37.0,DRY,Clear,Serious,7,3
2134,2022-06-17,66.0,Dry,storm,critical,2,3
2135,02/01/2023,,icy,storm,Critical,5,1
2136,12/25/2022,80.0,wet,Windy,CRITICAL,6,5
2137,26/11/2021,61.0,icy,Storm,Serious,2,4
2138,12-26-2021,67.0,WET,Fog,serious,7,0
2139,2021-11-11,65.0,DRY,sunny,serious,6,2
2140,2021-08-28,,Muddy,Windy,SERIOUS,7,16
2141,11/10/2022,,muddy,sunny,CRITICAL,5,3
2142,2023-01-28,39.0,wet,clear,MINOR,7,4
2143,02-26-2024,58.0,WET,fog,SERIOUS,1,4
2144,10/30/2021,55.0,icy,rain,serious,3,4
2145,2022-09-10,78.0,WET,windy,Critical,8,4
2146,02/21/2021,49.0,DRY,cloudy,CRITICAL,8,1
2147,28/07/2023,20.0,Muddy,fog,Minor,2,5
2148,24/01/2024,66.0,wet,Sunny,Critical,3,5
2149,12-15-2024,,muddy,Windy,Serious,7,4
2150,03-20-2024,72.0,icy,Sunny,CRITICAL,5,1
2151,25/06/2023,,dry,storm,CRITICAL,2,3
2152,08/09/2023,64.0,icy,clear,minor,7,0
2153,2024-02-03,38.0,dry,Sunny,Minor,6,22
2154,02/20/2021,,DRY,storm,MINOR,4,15
2155,07/09/2021,85.0,icy,windy,minor,7,3
2156,2023-12-15,66.0,Muddy,fog,critical,3,0
2157,2022-07-24,29.0,WET,storm,SERIOUS,2,4
2158,21/06/2021,24.0,wet,Sunny,CRITICAL,3,3
2159,10/07/2024,50.0,DRY,sunny,Minor,2,3
2160,10-02-2023,73.0,DRY,Rain,minor,7,5
2161,27/09/2024,47.0,Muddy,Sunny,SERIOUS,1,0
2162,26/05/2023,26.0,ICY,Cloudy,CRITICAL,6,22
2163,06/08/2022,,DRY,sunny,Serious,7,2
2164,02/07/2023,,Wet,Rain,Critical,8,0
2165,29/06/2023,,DRY,sunny,Serious,3,1
2166,06-26-2023,40.0,dry,sunny,minor,4,3
2167,19/05/2023,72.0,wet,Snow,SERIOUS,4,0
2168,17/04/2024,43.0,Icy,fog,serious,5,3
2169,09-14-2022,30.0,Wet,clear,minor,2,4
2170,05/16/2021,33.0,Icy,snow,MINOR,3,4
2171,01/14/2021,65.0,icy,Rain,Minor,5,4
2172,02-13-2024,41.0,wet,cloudy,critical,3,5
2173,2022-02-13,,icy,cloudy,critical,8,4
2174,02-21-2023,,Dry,Rain,CRITICAL,2,4
2175,11/09/2022,83.0,ICY,snow,critical,7,0
2176,20/02/2024,25.0,Dry,sunny,critical,7,5
2177,2021-01-06,78.0,Muddy,sunny,SERIOUS,4,0
2178,09/07/2022,,icy,fog,critical,7,11
2179,01/09/2024,,Muddy,rain,serious,7,3
2180,01/03/2022,53.0,wet,snow,Minor,8,0
2181,09-02-2021,32.0,ICY,rain,CRITICAL,1,3
2182,05/11/2024,23.0,Wet,sunny,serious,4,1
2183,06-13-2022,,icy,Sunny,Critical,5,2
2184,09/02/2021,178.0,Icy,sunny,Minor,6,2
2185,2022-06-16,68.0,DRY,snow,MINOR,1,1
2186,2021-04-30,85.0,Muddy,fog,MINOR,5,0
2187,03/08/2023,84.0,Icy,Snow,Minor,2,0
2188,2021-12-01,69.0,icy,Rain,serious,1,0
2189,01/10/2023,70.0,icy,Clear,critical,8,4
2190,08/17/2022,,Muddy,fog,Critical,5,3
2191,01/02/2022,22.0,DRY,Fog,CRITICAL,2,0
2192,13/07/2021,,DRY,fog,CRITICAL,4,0
2193,10-23-2022,56.0,wet,Rain,MINOR,6,0
2194,09/09/2022,,WET,Cloudy,Minor,2,2
2195,12/31/2023,56.0,Icy,snow,MINOR,7,2
2196,11/28/2023,43.0,Wet,Fog,Serious,3,4
2197,2021-11-30,36.0,dry,clear,Minor,2,2
2198,11-13-2021,35.0,Dry,Fog,MINOR,2,1
2199,02/19/2024,49.0,WET,Rain,critical,6,4
2200,12-26-2023,,wet,snow,MINOR,3,4
2201,05/05/2023,50.0,Icy,Storm,SERIOUS,7,5
2202,09/26/2021,77.0,dry,clear,minor,5,2
2203,2023-01-13,34.0,icy,rain,minor,5,1
2204,06-25-2023,36.0,Muddy,rain,SERIOUS,2,0
2205,2022-12-02,55.0,Wet,snow,serious,8,5
2206,2022-09-16,67.0,wet,rain,critical,8,16
2207,2021-08-31,27.0,Icy,sunny,SERIOUS,3,2
2208,2024-11-22,83.0,DRY,clear,Minor,3,0
2209,10/04/2022,181.0,Wet,snow,Serious,7,0
2210,06/10/2021,,wet,Storm,MINOR,6,5
2211,02/08/2021,82.0,Dry,sunny,critical,4,4
2212,2021-08-09,,muddy,storm,Critical,5,5
2213,13/09/2024,52.0,wet,Clear,SERIOUS,6,2
2214,01/09/2021,,muddy,Sunny,MINOR,1,3
2215,09-10-2022,65.0,ICY,Sunny,Serious,5,5
2216,2024-05-17,,Muddy,fog,minor,6,5
2217,2022-02-14,76.0,dry,snow,MINOR,5,1
2218,2022-12-21,65.0,dry,Cloudy,CRITICAL,4,3
2219,10-26-2021,,Icy,Clear,Serious,1,4
2220,12-14-2022,74.0,DRY,cloudy,serious,8,3
2221,2024-06-09,83.0,Wet,cloudy,CRITICAL,8,1
2222,2024-03-13,,wet,Snow,Minor,4,3
2223,03-30-2024,82.0,icy,sunny,Critical,7,1
2224,2022-08-01,,wet,Rain,critical,1,1
2225,2024-01-06,66.0,dry,Windy,minor,2,4
2226,07-22-2021,52.0,Dry,Fog,Minor,6,4
2227,08/31/2023,,WET,Storm,CRITICAL,1,2
2228,2021-08-08,67.0,Muddy,Fog,serious,7,1
2229,28/12/2022,23.0,DRY,Clear,minor,7,1
2230,2023-11-20,42.0,dry,Rain,SERIOUS,4,5
2231,20/08/2021,37.0,muddy,Cloudy,MINOR,5,4
2232,2023-08-13,44.0,WET,Clear,Critical,1,0
2233,06/10/2021,,dry,snow,MINOR,6,0
2234,14/08/2022,,Wet,windy,serious,1,1
2235,03/11/2022,79.0,muddy,Storm,serious,3,1
2236,25/07/2023,39.0,Dry,rain,serious,5,3
2237,2023-06-29,28.0,Dry,Snow,SERIOUS,6,3
2238,04/15/2023,61.0,ICY,windy,SERIOUS,8,0
2239,05-23-2021,78.0,muddy,Windy,Critical,6,2
2240,2023-01-23,60.0,muddy,clear,critical,2,5
2241,12/10/2024,37.0,Wet,fog,Minor,4,1
2242,06/17/2023,84.0,WET,cloudy,CRITICAL,2,3
2243,03/20/2023,49.0,ICY,sunny,serious,6,0
2244,2021-12-12,,icy,Snow,Critical,5,0
2245,02-12-2022,,Icy,Sunny,minor,1,2
2246,2021-09-09,83.0,Icy,Storm,Critical,8,16
2247,20/05/2023,69.0,Wet,sunny,serious,1,2
2248,04-06-2024,,Wet,cloudy,Critical,5,3
2249,03-31-2023,50.0,icy,Snow,minor,6,1
2250,20/09/2023,,ICY,rain,serious,7,4
2251,2023-07-21,,WET,Windy,CRITICAL,1,3
2252,29/05/2022,,Wet,Fog,Minor,7,19
2253,2021-10-03,49.0,ICY,Cloudy,Minor,1,5
2254,04/19/2021,30.0,wet,Clear,serious,1,2
2255,01/02/2022,70.0,icy,sunny,Serious,8,1
2256,06-27-2024,60.0,Icy,Storm,SERIOUS,4,1
2257,12/01/2023,79.0,dry,Windy,Critical,4,1
2258,09/17/2024,58.0,icy,Snow,serious,3,0
2259,01/13/2024,69.0,muddy,snow,Serious,2,3
2260,01/06/2023,78.0,wet,Cloudy,critical,5,5
2261,11/07/2023,65.0,Icy,windy,critical,5,1
2262,2023-07-31,,DRY,fog,minor,5,1
2263,12/29/2021,,ICY,snow,MINOR,3,5
2264,2024-12-17,68.0,WET,Storm,Serious,4,0
2265,2023-06-02,48.0,wet,Clear,critical,6,1
2266,08/03/2023,39.0,wet,storm,CRITICAL,7,0
2267,10/14/2024,66.0,muddy,cloudy,critical,8,12
2268,08/21/2023,28.0,muddy,windy,critical,7,0
2269,03/13/2023,189.0,muddy,Fog,SERIOUS,6,5
2270,10/17/2024,37.0,WET,Clear,serious,8,2
2271,27/02/2021,142.0,Dry,Storm,Minor,3,3
2272,01/21/2023,,Wet,cloudy,MINOR,6,4
2273,04/07/2024,63.0,WET,Storm,Critical,5,4
2274,08/12/2022,39.0,dry,Cloudy,SERIOUS,2,2
2275,26/04/2021,22.0,muddy,Clear,MINOR,1,5
2276,20/08/2024,23.0,Icy,Sunny,Minor,7,4
2277,2024-11-10,42.0,muddy,storm,Critical,4,0
2278,2022-09-17,80.0,muddy,Cloudy,serious,4,0
2279,2021-12-14,,Dry,Windy,Critical,3,5
2280,2022-10-30,85.0,ICY,snow,critical,8,1
2281,09-09-2024,,DRY,Sunny,SERIOUS,4,1
2282,2022-07-01,77.0,icy,Sunny,Minor,5,2
2283,08/20/2023,83.0,Icy,sunny,minor,7,3
2284,11/03/2023,,dry,cloudy,minor,6,4
2285,2023-09-28,22.0,WET,Fog,minor,5,5
2286,2024-10-14,38.0,WET,Clear,Critical,3,5
2287,10/15/2023,63.0,WET,cloudy,critical,5,3
2288,06/13/2024,69.0,Icy,Rain,serious,6,1
2289,07-25-2024,57.0,Muddy,rain,critical,2,1
2290,2024-01-03,77.0,DRY,sunny,Critical,3,2
2291,2022-06-28,,DRY,Cloudy,minor,2,4
2292,20/03/2024,,muddy,Snow,Serious,1,5
2293,07/08/2021,,icy,fog,critical,2,3
2294,2022-07-14,31.0,DRY,snow,CRITICAL,1,1
2295,24/12/2023,27.0,dry,Fog,Critical,1,3
2296,07/06/2021,58.0,dry,fog,CRITICAL,2,2
2297,09/07/2022,73.0,WET,Sunny,MINOR,3,5
2298,04-04-2023,56.0,Dry,Fog,minor,8,4
2299,2024-01-27,78.0,Wet,Cloudy,Minor,6,0
2300,02/08/2021,68.0,wet,cloudy,serious,5,4
2301,2023-10-20,,Dry,rain,Minor,5,1
2302,08-16-2023,,muddy,Clear,Critical,6,16
2303,06/08/2023,,Dry,Cloudy,MINOR,7,4
2304,15/02/2022,41.0,muddy,Cloudy,MINOR,7,3
2305,11-05-2021,68.0,icy,clear,Critical,1,0
2306,04/21/2023,75.0,Icy,snow,Serious,1,0
2307,21/02/2022,,WET,Rain,SERIOUS,3,5
2308,11/08/2022,72.0,ICY,Windy,Critical,4,1
2309,2024-05-16,41.0,Wet,windy,Serious,2,1
2310,2022-05-04,,Dry,Windy,SERIOUS,1,2
2311,2022-01-29,71.0,icy,Clear,serious,5,5
2312,09/28/2022,,icy,cloudy,Critical,3,4
2313,17/08/2024,23.0,muddy,Windy,Critical,2,4
2314,2022-07-13,81.0,ICY,Clear,Critical,3,5
2315,14/06/2022,41.0,muddy,fog,Minor,2,0
2316,2024-02-02,64.0,Dry,cloudy,serious,2,3
2317,03/28/2021,65.0,Dry,Clear,Serious,6,0
2318,21/06/2021,82.0,Dry,Clear,MINOR,1,1
2319,11/05/2021,,Icy,Snow,SERIOUS,8,4
2320,01/15/2023,,WET,snow,CRITICAL,3,5
2321,2021-10-15,82.0,muddy,cloudy,Critical,8,1
2322,03/15/2024,85.0,Icy,Fog,Serious,3,2
2323,04/03/2024,43.0,Icy,Cloudy,critical,6,4
2324,2021-07-04,23.0,Wet,sunny,minor,5,5
2325,08/09/2021,55.0,wet,Sunny,Critical,8,3
2326,04-11-2024,23.0,Icy,clear,MINOR,5,1
2327,2023-05-17,195.0,icy,windy,MINOR,7,4
2328,2021-08-07,78.0,WET,windy,minor,1,4
2329,17/07/2022,77.0,muddy,Rain,SERIOUS,1,4
2330,2024-04-22,47.0,dry,storm,Minor,4,1
2331,12/29/2023,46.0,Wet,windy,MINOR,6,2
2332,18/05/2023,22.0,DRY,Storm,minor,5,4
2333,07/23/2022,50.0,Dry,rain,Critical,2,2
2334,24/01/2023,149.0,Muddy,rain,critical,3,5
2335,2024-05-25,,wet,snow,Minor,1,1
2336,18/09/2024,68.0,dry,sunny,minor,8,5
2337,2024-10-07,,Muddy,storm,Serious,3,5
2338,02-06-2024,,Wet,fog,minor,3,3
2339,2024-11-04,,dry,Cloudy,Critical,4,0
2340,30/04/2022,71.0,DRY,fog,CRITICAL,5,1
2341,03/16/2023,,ICY,Rain,Minor,1,3
2342,04/28/2022,57.0,muddy,sunny,serious,3,4
2343,06-18-2023,81.0,Wet,Fog,CRITICAL,1,0
2344,13/04/2023,54.0,WET,Windy,critical,2,3
2345,06/14/2021,67.0,Icy,clear,Minor,4,2
2346,26/04/2023,43.0,Dry,storm,Critical,2,2
2347,05-16-2023,,dry,cloudy,Critical,1,5
2348,01/12/2024,49.0,Wet,Rain,Minor,7,0
2349,05-12-2023,136.0,dry,Fog,MINOR,8,3
2350,07/18/2023,39.0,DRY,fog,Serious,1,1
2351,01/12/2022,71.0,Muddy,rain,Minor,5,4
2352,2023-04-01,,icy,sunny,Serious,3,4
2353,18/09/2022,64.0,icy,Fog,minor,3,2
2354,2021-11-20,,Icy,storm,minor,2,5
2355,08-22-2024,26.0,ICY,windy,minor,8,5
2356,10/17/2022,,DRY,Clear,critical,4,3
2357,12-22-2021,,Icy,Storm,minor,7,3
2358,2022-02-11,,Dry,sunny,SERIOUS,6,3
2359,2023-01-23,26.0,Muddy,Sunny,SERIOUS,8,5
2360,02/12/2023,52.0,muddy,cloudy,Serious,3,3
2361,02/17/2021,75.0,Icy,Storm,Minor,5,1
2362,02/07/2021,77.0,Muddy,windy,Minor,8,2
2363,07/12/2024,53.0,muddy,Clear,Minor,2,0
2364,19/06/2024,29.0,WET,sunny,Minor,2,0
2365,02/07/2021,42.0,dry,fog,Critical,6,2
2366,2024-03-07,20.0,icy,clear,critical,5,4
2367,12/13/2023,29.0,Icy,rain,MINOR,4,3
2368,11/10/2024,61.0,icy,Fog,Serious,8,1
2369,2022-02-21,,Muddy,fog,MINOR,5,4
2370,06/30/2022,79.0,icy,Snow,Critical,4,2
2371,02/28/2022,62.0,muddy,Storm,Critical,5,4
2372,2024-10-18,,muddy,sunny,critical,5,2
2373,05/01/2022,73.0,dry,sunny,MINOR,1,5
2374,18/08/2022,,dry,sunny,serious,2,2
2375,13/07/2023,45.0,Icy,sunny,SERIOUS,8,2
2376,02/11/2024,,Icy,fog,Serious,5,0
2377,2023-08-19,26.0,Icy,Sunny,CRITICAL,8,5
2378,25/10/2022,81.0,muddy,Cloudy,critical,6,3
2379,03-11-2022,59.0,WET,sunny,critical,5,3
2380,2022-06-09,23.0,dry,fog,serious,3,23
2381,2024-02-15,,Muddy,Storm,Minor,2,2
2382,11/13/2022,,dry,sunny,SERIOUS,3,5
2383,05/26/2024,167.0,ICY,clear,Critical,8,3
2384,2021-04-04,18.0,Muddy,Windy,minor,8,1
2385,31/10/2023,28.0,Muddy,sunny,Minor,2,4
2386,20/03/2023,,Icy,storm,serious,8,1
2387,2024-02-20,,Dry,rain,critical,3,0
2388,01-03-2022,35.0,wet,cloudy,minor,5,4
2389,2023-08-17,61.0,icy,sunny,Critical,5,3
2390,12/10/2022,,WET,Sunny,minor,1,0
2391,2022-06-18,58.0,dry,Snow,Serious,6,4
2392,04-01-2021,,icy,sunny,MINOR,8,4
2393,07/30/2022,22.0,dry,sunny,SERIOUS,3,5
2394,06/24/2022,56.0,Icy,snow,SERIOUS,8,5
2395,04/10/2022,51.0,dry,cloudy,CRITICAL,8,4
2396,04/10/2023,53.0,DRY,Snow,Serious,4,1
2397,08/09/2024,27.0,DRY,clear,serious,1,0
2398,2022-01-22,81.0,Wet,sunny,critical,3,5
2399,2022-04-16,20.0,ICY,Sunny,MINOR,3,4
2400,08/22/2023,,icy,Sunny,serious,8,1
2401,2023-10-11,29.0,Dry,storm,SERIOUS,1,1
2402,01/01/2023,30.0,WET,Storm,serious,5,2
2403,08/19/2021,51.0,DRY,sunny,minor,3,2
2404,2021-07-11,33.0,Wet,Windy,SERIOUS,5,1
2405,2022-08-05,,Dry,Rain,Minor,1,3
2406,12/11/2021,,ICY,Clear,Serious,5,0
2407,09-20-2024,53.0,WET,storm,serious,2,0
2408,14/12/2023,28.0,Dry,Storm,critical,4,1
2409,2021-06-07,56.0,ICY,Sunny,minor,7,2
2410,10/18/2023,30.0,Icy,cloudy,Serious,3,0
2411,27/10/2024,23.0,DRY,Fog,Serious,6,5
2412,02-05-2023,29.0,Muddy,Rain,SERIOUS,4,4
2413,2021-11-11,24.0,WET,fog,SERIOUS,7,1
2414,08/01/2023,,Wet,storm,MINOR,5,2
2415,06/07/2022,,ICY,rain,MINOR,3,4
2416,03/31/2021,181.0,Icy,sunny,MINOR,5,2
2417,2024-03-11,,dry,Snow,critical,2,0
2418,10/04/2021,31.0,DRY,windy,Minor,1,0
2419,04/24/2021,49.0,Dry,clear,critical,3,21
2420,09/07/2021,,Wet,Rain,Critical,7,0
2421,2023-03-28,,Dry,Sunny,SERIOUS,7,4
2422,2022-03-03,31.0,WET,snow,MINOR,2,4
2423,04-05-2023,147.0,Wet,Snow,Serious,2,5
2424,09-04-2021,83.0,Icy,Rain,Critical,8,3
2425,09/28/2022,,DRY,Snow,Minor,3,1
2426,07/16/2021,52.0,Wet,snow,Critical,5,0
2427,03/06/2023,42.0,icy,snow,CRITICAL,6,0
2428,05/16/2023,73.0,muddy,fog,Serious,7,1
2429,2023-05-23,,ICY,rain,critical,7,2
2430,11/18/2023,85.0,dry,sunny,SERIOUS,2,5
2431,11/06/2024,70.0,ICY,Clear,CRITICAL,4,1
2432,18/08/2024,49.0,muddy,sunny,Minor,2,16
2433,2023-06-15,71.0,ICY,clear,MINOR,6,5
2434,09-06-2023,18.0,muddy,Windy,Serious,5,5
2435,09/08/2022,42.0,Icy,Snow,Minor,5,3
2436,04/08/2021,41.0,Wet,Snow,Critical,4,1
2437,12/11/2023,49.0,WET,snow,Critical,7,3
2438,09/15/2024,,muddy,Storm,minor,2,1
2439,2024-04-14,,muddy,Sunny,Serious,8,4
2440,2023-10-29,27.0,DRY,Rain,Serious,5,4
2441,09-16-2024,45.0,wet,storm,MINOR,6,3
2442,2021-04-03,18.0,ICY,Sunny,SERIOUS,3,1
2443,12/13/2024,19.0,wet,Clear,CRITICAL,1,3
2444,10/04/2024,75.0,DRY,Windy,SERIOUS,1,4
2445,2022-01-19,,WET,windy,Minor,1,5
2446,06-10-2021,65.0,dry,Rain,MINOR,8,1
2447,06/08/2021,84.0,icy,Fog,SERIOUS,7,0
2448,2023-03-20,43.0,WET,Storm,MINOR,2,2
2449,12/18/2021,67.0,wet,cloudy,minor,4,0
2450,09/09/2024,49.0,Icy,Storm,critical,8,3
2451,06-20-2024,73.0,Icy,Cloudy,minor,8,3
2452,11/14/2024,,dry,storm,Critical,5,3
2453,2021-10-04,,dry,Rain,Critical,3,19
2454,08/18/2021,25.0,Icy,windy,minor,8,5
2455,2021-02-24,44.0,Icy,storm,SERIOUS,6,0
2456,2024-08-21,36.0,Icy,Clear,Serious,3,5
2457,05-11-2022,19.0,ICY,Storm,CRITICAL,6,3
2458,2022-01-26,26.0,Dry,clear,critical,7,1
2459,2023-08-08,46.0,muddy,rain,Critical,2,3
2460,2023-05-15,53.0,Wet,fog,Serious,1,1
2461,12/07/2021,52.0,Muddy,Sunny,Critical,8,4
2462,09/21/2023,,wet,Sunny,MINOR,2,0
2463,02/17/2022,,wet,Fog,CRITICAL,7,0
2464,2022-11-15,150.0,Icy,snow,serious,4,0
2465,15/07/2024,83.0,icy,Windy,CRITICAL,4,3
2466,05/02/2023,52.0,ICY,sunny,critical,7,5
2467,10/02/2024,30.0,muddy,rain,MINOR,6,5
2468,03/30/2023,57.0,Muddy,cloudy,minor,5,1
2469,10/21/2024,192.0,Icy,storm,SERIOUS,5,1
2470,05/05/2021,54.0,muddy,Snow,Serious,6,2
2471,09/10/2022,85.0,muddy,Windy,Serious,4,1
2472,08/20/2024,85.0,muddy,storm,serious,4,1
2473,08/16/2024,,Icy,Clear,Critical,8,4
2474,08/13/2022,71.0,Icy,snow,serious,4,2
2475,2023-11-06,144.0,icy,Cloudy,minor,2,4
2476,11-03-2024,,DRY,rain,Minor,4,3
2477,09-07-2024,72.0,Dry,rain,Minor,3,5
2478,03-11-2023,43.0,DRY,storm,Minor,8,2
2479,01-08-2023,63.0,Icy,Cloudy,minor,1,5
2480,2024-06-27,,Muddy,Sunny,SERIOUS,4,5
2481,11/15/2024,49.0,icy,cloudy,critical,6,2
2482,2022-02-13,63.0,dry,clear,minor,1,3
2483,2023-10-05,60.0,icy,Snow,CRITICAL,2,2
2484,05/02/2023,20.0,muddy,storm,Critical,6,5
2485,2024-02-15,35.0,Dry,clear,minor,1,2
2486,07/02/2021,,DRY,Clear,Serious,6,0
2487,2024-10-18,70.0,dry,rain,minor,2,2
2488,2023-10-29,31.0,muddy,Cloudy,Critical,8,2
2489,11/05/2021,74.0,WET,Storm,serious,3,5
2490,2022-04-10,45.0,dry,fog,MINOR,2,1
2491,04-04-2022,,Wet,cloudy,critical,2,5
2492,04-06-2021,,muddy,clear,CRITICAL,6,4
2493,11/14/2024,70.0,Wet,Cloudy,MINOR,8,0
2494,14/04/2021,,ICY,rain,MINOR,7,3
2495,07-26-2023,75.0,Dry,Windy,minor,5,4
2496,06/04/2024,48.0,wet,sunny,Critical,4,17
2497,2024-02-26,50.0,DRY,Windy,SERIOUS,4,21
2498,2021-08-04,48.0,muddy,windy,CRITICAL,3,4
2499,08/30/2021,,WET,Storm,serious,3,4
2500,08/22/2022,18.0,wet,fog,Serious,4,25
2501,2021-07-23,45.0,Wet,windy,SERIOUS,5,4
2502,15/01/2023,30.0,dry,storm,CRITICAL,4,2
2503,18/02/2022,,Dry,Rain,minor,7,1
